problem_id,raw_text,language,category,subcategory,district,data_source,label_source
JH_FUSION_05041,"हमारे Ramgarh area में school building खराब है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,education,college_access,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05042,"bhai Ranchi side बिना अनुमति construction हो रहा है bahut zyada hai, koi action lo.",hinglish,public_safety,encroachment,Ranchi,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05043,Jamtara ke paas में waterlogging हो रही hai के कारण daily life प्रभावित hai। जल्द समाधान चाहिए।,en,water,waterlogging,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05044,Seraikela-Kharsawan ke village में waterlogging हो रही है की समस्या है। 1 hafte से लोग परेशान हैं।,hinglish,water,waterlogging,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05045,"ambulance समय पर नहीं आती 2 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Bokaro ke village.",en,health,ambulance,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05046,Jamshedpur  के पास कचरा कई दिनों से नहीं उठा की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,en,sanitation,public_cleanliness,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05047,Please check बिना अनुमति construction हो रहा है near Jamshedpur ke ward; residents are facing problems.,hi,public_safety,street_safety,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05048,Seraikela-Kharsawan के पास सफाई नहीं होती की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,en,sanitation,garbage,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05049,Please check गंदा पानी आ रहा है near Pakur; residents are facing problems.,hi,water,handpump,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05050,यह urgent complaint है: अस्पताल में दवाइयां नहीं हैं at Gumla district.,en,health,hospital_access,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05051,Dhanbad district के पास किसानों को market तक पहुंच नहीं है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,agriculture,market_access,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05052,Please check road पर बड़े गड्ढे हैं near Jamshedpur bus stand; residents are facing problems.,en,roads,road_damage,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05053,Latehar के लोगों को पानी की supply बंद है की वजह से काफी परेशानी हो रही है।,hinglish,water,drinking_water,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05054,यह urgent complaint है: power cut बहुत ज्यादा है at Seraikela-Kharsawan ke mohalla.,hinglish,electricity,transformer,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05055,Deoghar bus stand के पास pollution बहुत बढ़ गया है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,environment,air_quality,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05056,Khunti ke ward में pension का payment रुका hai की problem hai। पिछले महीने से लोग परेशान haiं।,en,welfare,urban_welfare,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05057,Gumla ke block में ration नहीं मिल रहा के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,welfare,pension,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05058,"Sir/Madam, Simdega में घर की basic infrastructure खराब है को लेकर शिकायत दर्ज करनी है.",hi,housing,drainage,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05059,"Sir/Madam, Seraikela-Kharsawan ke paas में street access खराब है को लेकर शिकायत दर्ज करनी है.",hinglish,housing,street_access,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05060,"हमारे  Jamtara district area में ambulance समय पर नहीं आती hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",en,health,primary_healthcare,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05061,Ramgarh ke village में school building खराब है की समस्या है। पिछले महीने से लोग परेशान हैं।,hi,education,school_infrastructure,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05062,Hazaribagh ke paas में आवास की सुविधा नहीं है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,housing,street_access,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05063,यह urgent complaint hai: नल में पानी नहीं आ रहा at Seraikela-Kharsawan district.,hi,water,waterlogging,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05064,"bhai Koderma district side street light बंद है bahut zyada hai, koi action lo.",en,electricity,transformer,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05065,Koderma  ke paas में सफाई नहीं होती के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,sanitation,public_cleanliness,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05066,यह urgent complaint है: नदी का पानी प्रदूषित है at Godda.,hinglish,environment,pollution,Godda,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05067,यह urgent complaint है: पानी की supply बंद है at Ramgarh.,hinglish,water,waterlogging,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05068,"Sir/Madam, Deoghar bus stand में forest area में समस्या है को लेकर शिकायत दर्ज करनी है.",hi,environment,waste_burning,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
